,Unnamed: 0,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
3009,3009,Mercedes-Benz,2011.0,Nigerian Used,123550.0,3000.0,Diesel,Automatic,"2,100,000",SUV
3010,3010,Audi,1998.0,Nigerian Used,155292.0,1800.0,Petrol,Manual,"900,000",SUV
3011,3011,Mercedes-Benz,2007.898534697263,Nigerian Used,275242.0,3274.9765625,Petrol,Automatic,"2,474,000",SUV
3012,3012,Mercedes-Benz,2007.898534697263,Nigerian Used,285690.0,3274.9765625,Petrol,Automatic,"1,242,000",SUV
3013,3013,Volvo,2005.0,Nigerian Used,125634.0,2500.0,Petrol,Automatic,"1,050,000",SUV
3014,3014,Honda,2008.0,Nigerian Used,169918.0,2400.0,Petrol,Automatic,"2,496,000",SUV
3015,3015,Toyota,2007.0,Nigerian Used,170928.0,2400.0,Petrol,Automatic,"1,995,000",SUV
3016,3016,Mercedes-Benz,2008.0,Nigerian Used,232522.0,3000.0,Petrol,Automatic,"2,520,000",SUV
3017,3017,Acura,2005.0,Nigerian Used,340959.0,3500.0,Petrol,Automatic,"1,155,000",SUV
3018,3018,Hyundai,2007.0,Nigerian Used,170109.0,2000.0,Petrol,Automatic,"1,575,000",SUV
3019,3019,Toyota,2002.0,Nigerian Used,458552.0,2400.0,Petrol,Automatic,"1,560,000",SUV
3020,3020,BMW,2007.0,Nigerian Used,188169.0,3000.0,Petrol,Automatic,"1,837,500",SUV
3021,3021,Kia,2013.0,Nigerian Used,110980.0,1600.0,Petrol,Manual,"1,260,000",SUV
3022,3022,Nissan,2006.0,Nigerian Used,208687.0,25.0,Petrol,Automatic,"1,365,000",SUV
3023,3023,Ford,2008.0,Nigerian Used,320599.0,3000.0,Petrol,Automatic,"1,680,000",SUV
3024,3024,Honda,2003.0,Nigerian Used,162032.0,2400.0,Petrol,Automatic,"1,352,000",SUV
3025,3025,Peugeot,2006.0,Nigerian Used,960000.0,2900.0,Petrol,Automatic,"2,100,000",SUV
3026,3026,Toyota,2009.0,Nigerian Used,156428.0,1330.0,Petrol,Manual,"1,680,000",SUV
3027,3027,Toyota,2003.0,Nigerian Used,158207.0,3000.0,Petrol,Automatic,"1,890,000",SUV
3028,3028,Volkswagen,2006.0,Nigerian Used,264945.0,3200.0,Petrol,Automatic,"1,575,000",SUV
3029,3029,Honda,2010.0,Nigerian Used,79733.0,2400.0,Petrol,Automatic,"1,995,000",SUV
3030,3030,Honda,2014.0,Foreign Used,86101.0,2400.0,Petrol,Automatic,"6,760,000",SUV
3031,3031,Lexus,2007.0,Foreign Used,91808.0,3500.0,Petrol,Automatic,"4,680,000",SUV
3032,3032,Honda,2006.0,Nigerian Used,151650.0,2400.0,Petrol,Automatic,"1,365,000",SUV
3033,3033,Toyota,1999.0,Nigerian Used,296290.0,3000.0,Petrol,Automatic,"1,260,000",SUV
3034,3034,Honda,2003.0,Nigerian Used,156431.0,3000.0,Petrol,Automatic,"1,248,000",SUV
3035,3035,Volvo,2007.898534697263,Nigerian Used,46849.0,3274.9765625,Petrol,Automatic,"1,145,000",SUV
3036,3036,Toyota,2002.0,Nigerian Used,267228.0,2400.0,Petrol,Automatic,"1,404,000",SUV
3037,3037,Lexus,2007.0,Nigerian Used,238937.0,3500.0,Petrol,Automatic,"2,835,000",SUV
3038,3038,Mazda,2007.0,Nigerian Used,167427.0,2300.0,Petrol,Automatic,"1,260,000",SUV
3039,3039,Toyota,2002.0,Nigerian Used,133258.0,2300.0,Petrol,Automatic,"1,456,000",SUV
3040,3040,Volkswagen,2006.0,Nigerian Used,193371.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3041,3041,Kia,2006.0,Nigerian Used,284462.0,2000.0,Petrol,Manual,"1,260,000",SUV
3042,3042,Toyota,2008.0,Nigerian Used,94494.0,1800.0,Petrol,Automatic,"1,470,000",SUV
3043,3043,BMW,2007.898534697263,Nigerian Used,176430.0,3274.9765625,Petrol,Automatic,"2,250,000",SUV
3044,3044,BMW,2007.898534697263,Nigerian Used,165466.0,3274.9765625,Petrol,Automatic,"2,810,000",SUV
3045,3045,Toyota,2003.0,Nigerian Used,300634.0,1800.0,Petrol,Automatic,"1,680,000",SUV
3046,3046,Bentley,2007.898534697263,Nigerian Used,64754.0,3274.9765625,Petrol,Automatic,"16,895,000",SUV
3047,3047,Lexus,2005.0,Nigerian Used,196345.0,3300.0,Petrol,Automatic,"3,432,000",SUV
3048,3048,Volkswagen,2006.0,Nigerian Used,375888.0,2500.0,Petrol,Automatic,"1,575,000",SUV
3049,3049,Toyota,2013.0,Nigerian Used,107526.0,2000.0,Petrol,Automatic,"4,264,000",SUV
3050,3050,Mercedes-Benz,2008.0,Nigerian Used,232522.0,3000.0,Petrol,Automatic,"2,520,000",SUV
3051,3051,Mercedes-Benz,2008.0,Nigerian Used,88737.0,5600.0,Petrol,Automatic,"4,837,500",SUV
3052,3052,Toyota,2016.0,Nigerian Used,82716.0,2500.0,Petrol,Automatic,"9,360,000",SUV
3053,3053,Toyota,2004.0,Nigerian Used,144579.0,1800.0,Petrol,Automatic,"2,090,000",SUV
3054,3054,Toyota,2006.0,Nigerian Used,249298.0,1800.0,Petrol,Automatic,"1,627,500",SUV
3055,3055,Honda,2007.0,Nigerian Used,412753.0,2400.0,Petrol,Automatic,"1,260,000",SUV
3056,3056,Honda,2008.0,Nigerian Used,334446.0,2400.0,Petrol,Automatic,"1,260,000",SUV
3057,3057,Peugeot,2002.0,Foreign Used,178636.0,1600.0,Petrol,Manual,"1,890,000",SUV
3058,3058,Toyota,2004.0,Nigerian Used,271446.0,1800.0,Petrol,Automatic,"1,732,500",SUV
3059,3059,Toyota,2007.898534697263,Nigerian Used,156228.0,3274.9765625,Petrol,Automatic,"2,362,500",SUV
3060,3060,Lexus,2010.0,Nigerian Used,305623.0,3400.0,Petrol,Automatic,"3,120,000",SUV
3061,3061,Volvo,2007.898534697263,Nigerian Used,46849.0,3274.9765625,Petrol,Automatic,"1,145,000",SUV
3062,3062,Toyota,2005.0,Nigerian Used,156362.0,1800.0,Petrol,Automatic,"1,890,000",SUV
3063,3063,Honda,2004.0,Foreign Used,417697.0,35000.0,Petrol,Automatic,"1,890,000",SUV
3064,3064,Hyundai,2016.0,Nigerian Used,248179.0,2400.0,Petrol,Automatic,"5,720,000",SUV
3065,3065,Volkswagen,2006.0,Nigerian Used,375888.0,2500.0,Petrol,Automatic,"1,575,000",SUV
3066,3066,Honda,2008.0,Nigerian Used,181293.0,2500.0,Petrol,Automatic,"1,575,000",SUV
3067,3067,BMW,2007.898534697263,Nigerian Used,165466.0,3274.9765625,Petrol,Automatic,"2,810,000",SUV
3068,3068,Honda,2003.0,Nigerian Used,143913.0,2400.0,Petrol,Automatic,"1,352,000",SUV
3069,3069,Mercedes-Benz,2008.0,Nigerian Used,238074.0,3000.0,Petrol,Automatic,"2,730,000",SUV
3070,3070,Hyundai,2007.0,Nigerian Used,391597.0,2000.0,Petrol,Automatic,"1,680,000",SUV
3071,3071,Toyota,2008.0,Nigerian Used,229292.0,1800.0,Petrol,Automatic,"1,890,000",SUV
3072,3072,Peugeot,2002.0,Foreign Used,178636.0,1600.0,Petrol,Manual,"1,890,000",SUV
3073,3073,Mercedes-Benz,2006.0,Nigerian Used,256298.0,2500.0,Petrol,Automatic,"1,575,000",SUV
3074,3074,Hyundai,2011.0,Nigerian Used,249319.0,2000.0,Petrol,Automatic,"2,825,000",SUV
3075,3075,Peugeot,2005.0,Foreign Used,100000.0,2500.0,Petrol,Automatic,"1,995,000",SUV
3076,3076,Toyota,2005.0,Nigerian Used,124541.0,1800.0,Petrol,Automatic,"1,680,000",SUV
3077,3077,Toyota,2013.0,Nigerian Used,112285.0,2000.0,Petrol,Automatic,"2,940,000",SUV
3078,3078,Volkswagen,2006.0,Nigerian Used,273299.0,2000.0,Petrol,Automatic,"1,260,000",SUV
3079,3079,Honda,2006.0,Nigerian Used,190345.0,2400.0,Petrol,Automatic,"1,575,000",SUV
3080,3080,Toyota,2004.0,Nigerian Used,178443.0,1800.0,Petrol,Automatic,"1,575,000",SUV
3081,3081,Toyota,2013.0,Nigerian Used,107526.0,2000.0,Petrol,Automatic,"4,264,000",SUV
3082,3082,Toyota,2004.0,Foreign Used,386957.0,1800.0,Petrol,Automatic,"1,890,000",SUV
3083,3083,Toyota,2008.0,Nigerian Used,228754.0,2400.0,Petrol,Automatic,"2,100,000",SUV
3084,3084,Peugeot,2008.0,Nigerian Used,259030.0,2000.0,Petrol,Manual,"1,575,000",SUV
3085,3085,Mercedes-Benz,2008.0,Nigerian Used,123288.0,3500.0,Petrol,Automatic,"1,785,000",SUV
3086,3086,Hyundai,2016.0,Nigerian Used,207198.0,1600.0,Petrol,Automatic,"4,200,000",SUV
3087,3087,Honda,2003.0,Nigerian Used,288804.0,2400.0,Petrol,Automatic,"1,352,000",SUV
3088,3088,Honda,2010.0,Foreign Used,116737.0,3500.0,Petrol,Automatic,"4,200,000",SUV
3089,3089,Audi,2009.0,Nigerian Used,99833.0,2000.0,Petrol,Automatic,"1,995,000",SUV
3090,3090,Nissan,2016.0,Nigerian Used,96673.0,1500.0,Petrol,Automatic,"3,045,000",SUV
3091,3091,BMW,2006.0,Nigerian Used,282957.0,4800.0,Petrol,Automatic,"2,835,000",SUV
3092,3092,Mercedes-Benz,2001.0,Foreign Used,197708.0,2200.0,Petrol,Automatic,"2,835,000",SUV
3093,3093,Nissan,2000.0,Foreign Used,131730.0,1500.0,Petrol,Manual,"1,680,000",SUV
3094,3094,Honda,2009.0,Nigerian Used,187090.0,2400.0,Petrol,Automatic,"1,995,000",SUV
3095,3095,Mercedes-Benz,2009.0,Nigerian Used,286201.0,3000.0,Petrol,Automatic,"2,940,000",SUV
3096,3096,Toyota,2001.0,Nigerian Used,222572.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3097,3097,Toyota,2001.0,Nigerian Used,43473.0,2000.0,Petrol,Automatic,"1,050,000",SUV
3098,3098,Mercedes-Benz,2011.0,Foreign Used,113796.0,4600.0,Petrol,Automatic,"8,320,000",SUV
3099,3099,Peugeot,2004.0,Foreign Used,228342.0,1600.0,Petrol,Manual,"1,890,000",SUV
3100,3100,Toyota,2007.898534697263,Nigerian Used,132587.0,3274.9765625,Petrol,Automatic,"1,802,000",SUV
3101,3101,Nissan,2007.898534697263,Nigerian Used,145037.0,3274.9765625,Petrol,Automatic,"1,032,500",SUV
3102,3102,Toyota,2005.0,Nigerian Used,147906.0,1800.0,Diesel,Automatic,"1,890,000",SUV
3103,3103,Honda,2003.0,Nigerian Used,166375.0,2400.0,Petrol,Automatic,"1,155,000",SUV
3104,3104,Ford,2008.0,Nigerian Used,320599.0,3000.0,Petrol,Automatic,"1,680,000",SUV
3105,3105,Toyota,2005.0,Foreign Used,250884.0,1800.0,Petrol,Manual,"2,415,000",SUV
3106,3106,Toyota,2002.0,Nigerian Used,256771.0,3000.0,Petrol,Automatic,"1,155,000",SUV
3107,3107,Toyota,2007.898534697263,Nigerian Used,156228.0,3274.9765625,Petrol,Automatic,"2,362,500",SUV
3108,3108,Mercedes-Benz,2015.0,Foreign Used,225529.0,2500.0,Petrol,Automatic,"16,640,000",SUV
3109,3109,Nissan,2000.0,Foreign Used,131730.0,1500.0,Petrol,Manual,"1,680,000",SUV
3110,3110,Honda,2012.0,Nigerian Used,162740.0,2400.0,Petrol,Automatic,"1,890,000",SUV
3111,3111,Toyota,2007.898534697263,Nigerian Used,132587.0,3274.9765625,Petrol,Automatic,"1,802,000",SUV
3112,3112,Toyota,2002.0,Nigerian Used,143864.0,2400.0,Petrol,Automatic,"1,352,000",SUV
3113,3113,Toyota,2007.0,Nigerian Used,190328.0,1800.0,Petrol,Automatic,"1,680,000",SUV
3114,3114,Nissan,2002.0,Nigerian Used,253070.0,3500.0,Petrol,Automatic,"1,144,000",SUV
3115,3115,Lexus,2005.0,Nigerian Used,196345.0,3300.0,Petrol,Automatic,"3,432,000",SUV
3116,3116,Toyota,2007.0,Nigerian Used,208233.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3117,3117,Honda,2008.0,Nigerian Used,252410.0,3500.0,Petrol,Automatic,"2,625,000",SUV
3118,3118,Honda,2003.0,Nigerian Used,166375.0,2400.0,Petrol,Automatic,"1,155,000",SUV
3119,3119,Toyota,2007.0,Nigerian Used,123575.0,2400.0,Petrol,Automatic,"1,890,000",SUV
3120,3120,Toyota,2004.0,Nigerian Used,327474.0,2000.0,Petrol,Automatic,"3,360,000",SUV
3121,3121,Toyota,2004.0,Foreign Used,200451.0,3000.0,Petrol,Automatic,"2,704,000",SUV
3122,3122,Toyota,2002.0,Nigerian Used,256033.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3123,3123,Volkswagen,1998.0,Nigerian Used,231320.0,1800.0,Petrol,Automatic,"1,050,000",SUV
3124,3124,Peugeot,2005.0,Nigerian Used,182533.65556660038,2000.0,Petrol,Automatic,"1,155,000",SUV
3125,3125,Peugeot,2008.0,Nigerian Used,259030.0,2000.0,Petrol,Manual,"1,575,000",SUV
3126,3126,Infiniti,2005.0,Nigerian Used,133457.0,5600.0,Petrol,Automatic,"3,150,000",SUV
3127,3127,Toyota,2002.0,Nigerian Used,228566.0,2400.0,Petrol,Automatic,"1,995,000",SUV
3128,3128,BMW,2007.0,Nigerian Used,89287.0,3000.0,Petrol,Automatic,"2,625,000",SUV
3129,3129,Toyota,2003.0,Nigerian Used,390742.0,1800.0,Petrol,Automatic,"1,470,000",SUV
3130,3130,Honda,2006.0,Nigerian Used,141093.0,2400.0,Petrol,Automatic,"1,212,750",SUV
3131,3131,Toyota,2001.0,Nigerian Used,266522.0,2200.0,Petrol,Automatic,"1,352,000",SUV
3132,3132,Ford,2011.0,Foreign Used,275992.0,1600.0,Petrol,Manual,"3,360,000",SUV
3133,3133,Toyota,2007.0,Nigerian Used,208233.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3134,3134,Lexus,2017.0,Foreign Used,41905.0,3500.0,Petrol,Automatic,"27,040,000",SUV
3135,3135,Honda,2012.0,Nigerian Used,171745.0,2400.0,Petrol,Automatic,"2,100,000",SUV
3136,3136,Toyota,2004.0,Nigerian Used,299999.0,2000.0,Petrol,Automatic,"1,680,000",SUV
3137,3137,Honda,2007.0,Foreign Used,182931.0,2400.0,Petrol,Automatic,"1,575,000",SUV
3138,3138,BMW,2007.898534697263,Nigerian Used,245188.0,3274.9765625,Petrol,Automatic,"1,247,500",SUV
3139,3139,BMW,2006.0,Nigerian Used,282957.0,4800.0,Petrol,Automatic,"2,835,000",SUV
3140,3140,BMW,2007.0,Nigerian Used,89287.0,3000.0,Petrol,Automatic,"2,625,000",SUV
3141,3141,Toyota,2007.0,Nigerian Used,185183.0,24.0,Petrol,Automatic,"1,995,000",SUV
3142,3142,Nissan,2010.0,Nigerian Used,74627.0,2000.0,Petrol,CVT,"1,260,000",SUV
3143,3143,Honda,2014.0,Foreign Used,86101.0,2400.0,Petrol,Automatic,"6,760,000",SUV
3144,3144,Honda,2005.0,Nigerian Used,463190.0,2000.0,Petrol,Automatic,"1,260,000",SUV
3145,3145,Hyundai,2013.0,Foreign Used,98399.0,2400.0,Petrol,Automatic,"4,680,000",SUV
3146,3146,Kia,2010.0,Nigerian Used,259460.0,2400.0,Petrol,Automatic,"1,995,000",SUV
3147,3147,Nissan,2002.0,Nigerian Used,344772.0,2500.0,Petrol,Automatic,"1,155,000",SUV
3148,3148,Nissan,2010.0,Nigerian Used,182533.65556660038,1600.0,Petrol,Manual,"1,050,000",SUV
3149,3149,Toyota,2006.0,Foreign Used,296165.0,2700.0,Petrol,Automatic,"6,090,000",SUV
3150,3150,Nissan,2007.898534697263,Nigerian Used,145037.0,3274.9765625,Petrol,Automatic,"1,032,500",SUV
3151,3151,Audi,2004.0,Foreign Used,195251.0,3200.0,Petrol,Automatic,"2,100,000",SUV
3152,3152,Toyota,2003.0,Nigerian Used,110191.0,1800.0,Petrol,Automatic,"1,680,000",SUV
3153,3153,Lexus,2017.0,Foreign Used,41905.0,3500.0,Petrol,Automatic,"27,040,000",SUV
3154,3154,Peugeot,2007.0,Nigerian Used,129314.0,1400.0,Petrol,Manual,"1,352,000",SUV
3155,3155,Honda,2007.0,Nigerian Used,249735.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3156,3156,Toyota,2004.0,Nigerian Used,327474.0,2000.0,Petrol,Automatic,"3,360,000",SUV
3157,3157,Toyota,2001.0,Nigerian Used,266522.0,2200.0,Petrol,Automatic,"1,352,000",SUV
3158,3158,BMW,2009.0,Nigerian Used,221419.0,3500.0,Petrol,Automatic,"2,310,000",SUV
3159,3159,BMW,2007.898534697263,Nigerian Used,128357.0,3274.9765625,Petrol,Automatic,"2,698,000",SUV
3160,3160,Toyota,2003.0,Nigerian Used,193901.0,1800.0,Petrol,Automatic,"1,522,500",SUV
3161,3161,Honda,2004.0,Nigerian Used,276927.0,2400.0,Petrol,Automatic,"1,155,000",SUV
3162,3162,Toyota,2002.0,Nigerian Used,256033.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3163,3163,Honda,2006.0,Nigerian Used,141093.0,2400.0,Petrol,Automatic,"1,212,750",SUV
3164,3164,Volkswagen,2004.0,Nigerian Used,94415.0,3274.9765625,Petrol,Automatic,"2,080,000",SUV
3165,3165,Toyota,2003.0,Nigerian Used,193901.0,1800.0,Petrol,Automatic,"1,522,500",SUV
3166,3166,BMW,2005.0,Nigerian Used,164468.0,1800.0,Petrol,Automatic,"1,365,000",SUV
3167,3167,BMW,2009.0,Nigerian Used,221419.0,3500.0,Petrol,Automatic,"2,310,000",SUV
3168,3168,Honda,2004.0,Nigerian Used,212513.0,2400.0,Petrol,Automatic,"1,560,000",SUV
3169,3169,Honda,2007.0,Nigerian Used,343819.0,3000.0,Petrol,Automatic,"1,560,000",SUV
3170,3170,Nissan,2010.0,Nigerian Used,182533.65556660038,1600.0,Petrol,Manual,"1,050,000",SUV
3171,3171,Lexus,2007.0,Foreign Used,270786.0,3500.0,Petrol,Automatic,"6,344,000",SUV
3172,3172,Toyota,2007.898534697263,Nigerian Used,172326.0,3274.9765625,Petrol,Automatic,"1,763,777",SUV
3173,3173,Toyota,2004.0,Foreign Used,342884.0,1800.0,Petrol,Automatic,"3,125,000",SUV
3174,3174,Audi,2009.0,Nigerian Used,99833.0,2000.0,Petrol,Automatic,"1,995,000",SUV
3175,3175,Toyota,2005.0,Nigerian Used,161329.0,2400.0,Petrol,Automatic,"1,575,000",SUV
3176,3176,Infiniti,2008.0,Nigerian Used,77772.0,3500.0,Petrol,Automatic,"1,942,500",SUV
3177,3177,GMC,2012.0,Foreign Used,89897.0,2400.0,Petrol,Automatic,"5,775,000",SUV
3178,3178,Mercedes-Benz,2008.0,Nigerian Used,238074.0,3000.0,Petrol,Automatic,"2,730,000",SUV
3179,3179,Honda,2007.0,Nigerian Used,249735.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3180,3180,Honda,2009.0,Nigerian Used,96777.0,3500.0,Petrol,Automatic,"1,575,000",SUV
3181,3181,Nissan,2003.0,Foreign Used,205762.0,1800.0,Petrol,Manual,"1,890,000",SUV
3182,3182,Honda,2011.0,Nigerian Used,87400.0,2400.0,Petrol,Automatic,"2,704,000",SUV
3183,3183,Toyota,2006.0,Nigerian Used,146907.0,1800.0,Petrol,Automatic,"1,890,000",SUV
3184,3184,Honda,2004.0,Nigerian Used,212513.0,2400.0,Petrol,Automatic,"1,560,000",SUV
3185,3185,Mercedes-Benz,2006.0,Nigerian Used,261540.0,3000.0,Diesel,Automatic,"1,785,000",SUV
3186,3186,Mercedes-Benz,2010.0,Nigerian Used,199738.0,3000.0,Petrol,Automatic,"2,835,000",SUV
3187,3187,Mercedes-Benz,2008.0,Nigerian Used,1.0,2000.0,Petrol,Automatic,"1,365,000",SUV
3188,3188,Honda,2007.0,Nigerian Used,343819.0,3000.0,Petrol,Automatic,"1,560,000",SUV
3189,3189,Toyota,2005.0,Nigerian Used,161329.0,2400.0,Petrol,Automatic,"1,575,000",SUV
3190,3190,Toyota,2003.0,Nigerian Used,299742.0,2400.0,Petrol,Automatic,"1,768,000",SUV
3191,3191,Infiniti,2005.0,Nigerian Used,133457.0,5600.0,Petrol,Automatic,"3,150,000",SUV
3192,3192,Volkswagen,2006.0,Nigerian Used,141407.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3193,3193,Toyota,2004.0,Foreign Used,200451.0,3000.0,Petrol,Automatic,"2,704,000",SUV
3194,3194,Mercedes-Benz,2008.0,Foreign Used,240272.0,2200.0,Petrol,Automatic,"2,940,000",SUV
3195,3195,Toyota,2001.0,Nigerian Used,346626.0,2200.0,Petrol,Automatic,"1,150,000",SUV
3196,3196,Peugeot,2007.0,Nigerian Used,129314.0,1400.0,Petrol,Manual,"1,352,000",SUV
3197,3197,Honda,2005.0,Nigerian Used,463190.0,2000.0,Petrol,Automatic,"1,260,000",SUV
3198,3198,Mercedes-Benz,2001.0,Nigerian Used,334919.0,2000.0,Petrol,Automatic,"1,680,000",SUV
3199,3199,Honda,2004.0,Nigerian Used,276927.0,2400.0,Petrol,Automatic,"1,155,000",SUV
3200,3200,Volkswagen,2009.0,Nigerian Used,115245.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3201,3201,Ford,2011.0,Foreign Used,136857.0,2500.0,Petrol,Automatic,"1,260,000",SUV
3202,3202,Toyota,2007.0,Foreign Used,193381.0,1800.0,Petrol,Manual,"1,995,000",SUV
3203,3203,Honda,2005.0,Nigerian Used,229049.0,2400.0,Petrol,Automatic,"1,155,000",SUV
3204,3204,Mazda,1997.0,Foreign Used,298736.0,1500.0,Petrol,Manual,"1,575,000",SUV
3205,3205,Toyota,2001.0,Nigerian Used,165585.0,2200.0,Petrol,Automatic,"1,196,000",SUV
3206,3206,Audi,2004.0,Foreign Used,195251.0,3200.0,Petrol,Automatic,"2,100,000",SUV
3207,3207,Mercedes-Benz,2007.898534697263,Nigerian Used,219148.0,3274.9765625,Petrol,Automatic,"2,026,000",SUV
3208,3208,Lexus,1999.0,Nigerian Used,404250.0,3000.0,Petrol,Automatic,"2,080,000",SUV
3209,3209,Honda,2003.0,Nigerian Used,150817.0,24.0,Electric,Automatic,"1,456,000",SUV
3210,3210,Honda,2008.0,Nigerian Used,120089.0,3500.0,Petrol,Automatic,"1,575,000",SUV
3211,3211,Toyota,2003.0,Nigerian Used,299742.0,2400.0,Petrol,Automatic,"1,768,000",SUV
3212,3212,Mercedes-Benz,2003.0,Nigerian Used,57894.0,1800.0,Petrol,Automatic,"1,260,000",SUV
3213,3213,Toyota,2006.0,Nigerian Used,146907.0,1800.0,Petrol,Automatic,"1,890,000",SUV
3214,3214,Honda,2003.0,Nigerian Used,258793.0,2400.0,Petrol,Automatic,"950,000",SUV
3215,3215,Kia,2011.0,Nigerian Used,166988.0,1400.0,Petrol,Manual,"1,260,000",SUV
3216,3216,Toyota,2005.0,Nigerian Used,83572.0,2400.0,Petrol,Automatic,"1,560,000",SUV
3217,3217,Peugeot,2008.0,Nigerian Used,459846.0,1900.0,Petrol,Manual,"2,310,000",SUV
3218,3218,Volkswagen,2006.0,Nigerian Used,141407.0,2000.0,Petrol,Automatic,"1,470,000",SUV
3219,3219,Lexus,2000.0,Nigerian Used,333387.0,3000.0,Petrol,Automatic,"1,470,000",SUV
3220,3220,Honda,2005.0,Nigerian Used,470072.0,2400.0,Petrol,Automatic,"1,050,000",SUV
3221,3221,Honda,2005.0,Nigerian Used,8055.0,3000.0,Petrol,Automatic,"1,050,000",SUV
3222,3222,Peugeot,2004.0,Nigerian Used,122332.0,1800.0,Petrol,Manual,"1,248,000",SUV
3223,3223,Audi,2010.0,Foreign Used,159339.0,3200.0,Petrol,Automatic,"6,300,000",SUV
3224,3224,Peugeot,2014.0,Nigerian Used,66988.0,2400.0,Petrol,Automatic,"3,885,000",SUV
3225,3225,Nissan,2011.0,Nigerian Used,182533.65556660038,1800.0,Petrol,Manual,"1,050,000",SUV
3226,3226,Audi,2006.0,Foreign Used,256169.0,4100.0,Petrol,Automatic,"3,150,000",SUV
3227,3227,Toyota,2007.0,Nigerian Used,185183.0,24.0,Petrol,Automatic,"1,995,000",SUV
3228,3228,Honda,2003.0,Foreign Used,165951.0,2000.0,Petrol,Manual,"1,260,000",SUV
3229,3229,Honda,1998.0,Nigerian Used,103161.0,2300.0,Petrol,Automatic,"1,040,000",SUV
3230,3230,Honda,2005.0,Nigerian Used,230250.0,2500.0,Petrol,Automatic,"1,716,000",SUV
3231,3231,Toyota,2013.0,Nigerian Used,341049.0,2500.0,Petrol,Automatic,"4,784,000",SUV
3232,3232,Honda,2000.0,Nigerian Used,108559.0,3500.0,Petrol,Automatic,"1,040,000",SUV
3233,3233,Peugeot,2008.0,Nigerian Used,224387.0,1500.0,Petrol,Manual,"1,050,000",SUV
3234,3234,Nissan,2011.0,Nigerian Used,164437.0,2000.0,Petrol,Automatic,"1,260,000",SUV
3235,3235,Toyota,2004.0,Nigerian Used,299999.0,2000.0,Petrol,Automatic,"1,680,000",SUV
3236,3236,Mercedes-Benz,2006.0,Nigerian Used,261540.0,3000.0,Diesel,Automatic,"1,785,000",SUV
3237,3237,Audi,2000.0,Nigerian Used,198852.0,2400.0,Petrol,Automatic,"1,260,000",SUV
3238,3238,Pontiac,2004.0,Nigerian Used,269821.0,3400.0,Petrol,Automatic,"1,470,000",SUV
3239,3239,Honda,2007.0,Foreign Used,387617.0,3500.0,Petrol,Automatic,"2,690,000",SUV
3240,3240,Honda,2000.0,Nigerian Used,108559.0,3500.0,Petrol,Automatic,"1,040,000",SUV
3241,3241,Peugeot,2014.0,Nigerian Used,66988.0,2400.0,Petrol,Automatic,"3,885,000",SUV
3242,3242,Toyota,2003.0,Foreign Used,299999.0,1800.0,Petrol,Automatic,"2,520,000",SUV
3243,3243,Mercedes-Benz,2004.0,Nigerian Used,1755.0,1800.0,Petrol,Manual,"1,470,000",SUV
3244,3244,Mercedes-Benz,2011.0,Foreign Used,129709.0,5500.0,Petrol,Automatic,"13,275,000",SUV
3245,3245,Lexus,2007.0,Nigerian Used,169032.0,3300.0,Hybrid,Automatic,"1,575,000",SUV
3246,3246,Toyota,2004.0,Foreign Used,342884.0,1800.0,Petrol,Automatic,"3,125,000",SUV
3247,3247,Ford,2007.0,Nigerian Used,219958.0,3500.0,Petrol,Automatic,"2,025,000",SUV
3248,3248,Mitsubishi,2008.0,Nigerian Used,70000.0,3800.0,Petrol,Automatic,"1,050,000",SUV
3249,3249,Volkswagen,2007.898534697263,Nigerian Used,1052.0,3274.9765625,Petrol,Automatic,"2,935,000",SUV
3250,3250,Honda,2005.0,Nigerian Used,325017.0,3000.0,Petrol,Automatic,"1,155,000",SUV
3251,3251,Volkswagen,2009.0,Nigerian Used,71019.0,1600.0,Petrol,Automatic,"1,260,000",SUV
3252,3252,Nissan,2005.0,Nigerian Used,103863.0,16000.0,Petrol,Automatic,"1,050,000",SUV
3253,3253,Kia,2007.898534697263,Nigerian Used,187762.0,3274.9765625,Petrol,Automatic,"1,802,000",SUV
3254,3254,Lexus,1999.0,Nigerian Used,404250.0,3000.0,Petrol,Automatic,"2,080,000",SUV
3255,3255,Toyota,2008.0,Nigerian Used,107240.0,3500.0,Petrol,Automatic,"1,680,000",SUV
3256,3256,Kia,2007.898534697263,Nigerian Used,187762.0,3274.9765625,Petrol,Automatic,"1,802,000",SUV
3257,3257,Nissan,2014.0,Nigerian Used,101533.0,1500.0,Petrol,Manual,"1,312,500",SUV
3258,3258,Lexus,2007.0,Nigerian Used,169032.0,3300.0,Hybrid,Automatic,"1,575,000",SUV
3259,3259,Hyundai,2007.0,Nigerian Used,360863.0,2000.0,Petrol,Manual,"1,050,000",SUV
